# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      71.305      387.500     1308.832     3644.180
      71.426      401.400     1373.160     3644.180
      71.547      362.500     1440.070     3644.180
      71.668      400.000     1500.996     3644.180
      71.789      362.500     1551.797     3644.180
      71.898      355.100     1570.582     3644.180
      72.014      387.000     1602.703     3644.109
      72.114      349.100     1631.914     3644.109
      72.232      350.000     1666.051     3644.109
      72.353      400.000     1687.715     3644.109
      72.474      401.400     1742.465     3644.109
      72.595      387.500     1789.953     3644.109
      72.717      400.000     1841.914     3644.109
      72.838      325.000     1879.938     3644.109
      72.960      337.500     1918.309     3644.109
      73.082      344.000     1918.680     3644.109
      73.203      362.500     1936.293     3644.109
      73.324      400.000     1983.805     3644.109
      73.445      400.000     2028.520     3644.109
      73.566      298.300     2075.285     3644.109
      73.687      337.500     2108.941     3644.109
      73.808      312.500     2160.109     3644.109
      73.930      325.000     2160.793     3644.109
      74.051      315.400     2160.793     3644.109
      74.173      387.500     2174.148     3644.109
      74.281      397.700     2216.043     3644.109
      74.381      336.000     2249.195     3644.109
      74.482      397.700     2292.074     3644.109
      74.582      386.400     2330.824     3644.109
      74.682      397.700     2375.578     3644.109
      74.782      398.900     2413.570     3644.109
      74.883      352.800     2444.617     3644.109
      74.983      284.100     2473.203     3644.109
      75.091      401.400     2517.828     3644.109
      75.203      401.400     2564.250     3644.109
      75.306      397.700     2601.355     3644.109
      75.422      329.700     2634.914     3644.109
      75.522      299.200     2661.266     3644.109
      75.622      358.400     2687.738     3644.109
      75.737      369.300     2708.383     3644.109
      75.858      400.000     2761.711     3644.109
      75.979      325.000     2818.699     3644.109
      76.101      387.500     2818.734     3644.109
      76.222      243.700     2917.410     3644.109
      76.344      287.500     3009.566     3644.109
      76.466      400.000     3009.566     3644.109
      76.587      362.500     3015.035     3644.109
      76.709      401.400     3035.766     3644.109
      76.830      400.000     3035.766     3644.109
      76.952      362.500     3035.766     3644.109
      77.074      400.000     3035.852     3644.109
      77.196      400.000     3035.852     3644.109
      77.318      397.700     3035.852     3644.109
      77.439      400.000     2969.668     3644.109
      77.561      287.500     2890.586     3432.574
      77.672      401.400     2890.586     3432.574
      77.793      362.500     2890.586     3432.574
      77.914      187.500     2890.586     3432.574
      78.036      383.500     2890.586     3432.574
      78.157      400.000     2890.586     3432.574
      78.278      137.500     2078.875     3346.453
      78.400      100.000      967.719     3346.453
      78.522      100.300      811.113     1336.906
      78.644      100.000      953.312     1588.375
      78.766      100.000     1003.477     1588.375
      78.868      100.300     1003.738     1588.375
      78.971       99.700     1007.996     1588.375
      79.073      100.300     1011.988     1588.375
      79.188       99.400     1017.723     1588.375
      79.289      100.300     1021.410     1588.375
      79.411       99.400     1025.527     1588.375
      79.518      100.300     1028.512     1588.375
      79.619      100.300     1031.098     1588.375
      79.719       99.700     1033.438     1588.375
